,0,1,2,3
1680,CAST,https://www.castsoftware.com/,<p>CAST Software provides a suite of application software security testing solutions.</p>,"<p>CAST SOFTWARE .INC</p><p>321 W. 44th Street, Suite 501</p><p>New York, NY 10036</p>"
1681,42Crunch,https://42crunch.com/,<p>42Crunch provides a suite of advanced API security solutions to audit and scan the API ecosystem.</p>,"<p>5 Georges Dock</p><p>Dublin 1, Ireland </p>"
1682,Akana,https://www.akana.com/,<p>Akana includes API security protection as part of its comprehensive API management suite.</p>,"<p>400 First Avenue North #200</p><p>Minneapolis, MN 55401</p>"
1683,Locklizard,https://www.locklizard.com/,Locklizard offers digital rights management (DRM) software solutions for content protection.,
1684,Vaultize,https://www.vaultize.com/,Vaultize provides DRM-based solutions for content protection.,
1685,BuyDRM,https://www.buydrm.com/,BuyDRM provides digital rights management (DRM)-based solutions for content protection.,
1686,Vualto,https://www.vualto.com/,Vualto provides a DRM solution for protecting video streaming content.,
1687,EZDRM,https://www.ezdrm.com/,EZDRM provides DRM-based solutions for content protection.,
1688,Digify,https://digify.com/,"Digify provides uses encryption, content protection, rights management, file tracking, watermarking, data rooms in a single solution",
1689,Rightstracker,https://www.rightstracker.com/,Rightstracker provides solutions for DRM-based protection of content.,
1690,AbacusNext,https://www.abacusnext.com,"<p><span style=""color: rgb(43, 42, 42);"">SaaS provider for the compliance-focused Professional Services market. Providing purpose-built, cloud-based solutions for small and medium-sized Legal and Accounting firms to support a secure and cloud-enabled practice. Differentiated cloud infrastructure puts customers’ business data and vital applications into a virtual workspace accessible anywhere, anytime, and from any device.</span></p>","<p>AbacusNext HQ</p><p>4850 Eastgate Mall</p><p>San Diego, CA</p><p>92121, USA</p><p>Tel:&nbsp;1-800-726-3339</p>"
1691,Filmtrack,https://www.filmtrack.com/,FilmTrack offers cloud-based rights management software to enterprise customers.,
1692,Byos,https://byos.io/,"Byos provides a micro-segmenting micro gateway, implemented as a USB ethernet device, for PCs on an unprotected WiFi network.","Byos Headquarters
Halifax, Canada"
1693,Bitgo,https://www.bitgo.com/,Bitgo provides blockchain-based solutions for digital assets security.,
1694,Gospel,https://gospel.tech/,Gospel provides blockchain-based solutions for security data sharing.,
1695,Modum,https://modum.io/,Modum provides blockchain-oriented solutions for secure consumer goods.,
1696,Quant,https://www.quant.network/,Quant is building a blockchain-operating system that serves as a base for a large secure interconnection of blockchains.,
1697,Iceberg,https://thisiceberg.com/,Iceberg provides security industry recruiting and career development services.,"London
6th Floor, New London House
London Street
EC3R 7LP"
1698,TrustMAPP,https://trustmapp.com/,TrustMAPP provides security assessments and a platform for communicating compliance and risk to executives.,"TrustMAPP
5353 Gamble Drive, Suite 300
Minneapolis, MN 55416
952-544-0234"
1699,iDiscovery,https://idiscoverysolutions.com/,iDoscovery provides digital forensics and eDiscovery tools.,
1700,XDD,https://www.xactdatadiscovery.com/,Xact Data Discovery (VDD) provides digital forensics and eDiscovery solutions.,
1701,Arsenal Recon,https://arsenalrecon.com/,Arsenal Recon provides a range of digital forensics solutions.,
1702,Atola,https://atola.com/,Atola Technology provides a solution for forensic imaging and evidence acquisition.,
1703,Forensic Computers,https://www.forensiccomputers.com/,Forensic Computers provides hardware and software solutions for digital forensics.,
1704,MSAB,https://www.msab.com/,MSAB provides a solution called XRY that supports digital forensics.,
1705,PassPortal,https://www.passportalmsp.com/,PassPortal provides solutions for secure password and document management.,"SolarWinds Passportal
#200, 1935 32nd Avenue NE
Calgary, AB, Canada T2E 7C8
Tel: 1-888-870-7840
Email: info@passportalmsp.com"
1706,nVisium,https://nvisium.com/,"nVisium is a privately held application security company based in Falls Church, Virginia. nVisium has been identifying security issues, privacy problems, and compliance gaps in custom applications since 2009. We have since grown to provide Fortune 500 companies and household brands with application and cloud security solutions that resolve vulnerabilities before they can harm an enterprise or its users.","101 W Broad Street Suite 300, Falls Church, VA 22046"
1707,Observer Solutions,https://observer.solutions/,Observer Solutions provides solutions for enterprise teams through partnerships with a variety of cyber security vendors.,"Observer Solutions
Kemp House, 160 City Road
London, Greater London EC1V 2NX
+44 (0) 203 697 1364"
1708,Farallon Technology Group,https://www.farallontech.com/,The Farallon Group provides expert research and advisory support for security teams with emphasis on containerized protection and IOT/ICS security.,"Farallon Technology Group
4460 Redwood Hwy, Suite 16-590
San Rafael, CA 94903
Phone: +1 (415) 927-9385"
1709,Gartner,https://www.gartner.com/,Gartner provides research and advisory services across a range of business and technology areas including cyber security.,"Gartner Corporate Headquarters
56 Top Gallant Roa
Stamford, CT 06902"
1710,Forrester,https://go.forrester.com,<p>Forrester provides research and advisory services across a range of business and technology areas including cyber security.</p>,"<p>Forrester Research Inc. 60 Acorn Park Drive Cambridge, MA 02140</p>"
1711,451 Research,https://451research.com/,451 Research provides research and advisory services for enterprise customers.,"451 Research
55 Water Street
New York, NY 10041
Phone: +1 212.505.3030"
1712,Cybersecurity Ventures,https://cybersecurityventures.com/,Cybersecurity Ventures provides a range of publications and research including Cybercrime Magazine and various technical and market reports.,
1713,SIRP,https://www.sirp.io/,"<p><span style=""color: rgb(0, 0, 0);"">SIRP is a no-code risk-based SOAR platform.  Unique vulnerability scoring that takes in account the structure, assets, or objectives of any specific organization.</span></p>","<p>53 London Road, London, SW17 9JR, United Kindom.</p>"
1714,Digital Hands,https://www.digitalhands.com/,"At Digital Hands, we make enterprise-grade cybersecurity services and support accessible to the mid-market and beyond. We are experienced enough to serve some of the largest companies in the world, yet approachable enough to care about the small to mid-market companies that keep our great nation thriving.","400 N Ashley Drive, Suite 900, Tampa, Florida 33602"
1715,Lockstep Technology Group,http://www.lockstepgroup.com/,"<p><span style=""color: rgb(0, 0, 0);"">The company offers a range of services including managed IT services, cloud solutions, IT risk management and security, strategic IT consulting, virtual desktops, server virtualization, virtual infrastructures and network virtualization to over 100 education and government institutions located throughout the Southeastern United States.</span></p>","<p>4550 River Green Parkway, Suite 120</p><p>Duluth, GA 30096</p><p><br></p>"
1716,IPRO,https://ipro.com,"<p>Information governance and eDiscovery software with predictive analytics to offer open and effective solution to data challenges. By transforming the EDRM and thinking “upstream”, we bring insight earlier into processes, enabling organizations to change the way they interact with their data,&nbsp;</p>","<p>1700 N. Desert Drive, Suite 101</p><p>Tempe, AZ 85281</p>"
1717,CyberPeak Solutions,http://www.cyberpeak.net/,"CyberPeak Solutions offers professional and managed services including managed SIEM and endpoint, with emphasis on McAfee.","CyberPeak Solutions
235 Brandon Blvd, Suite 199
Brandon, FL 33511"
1718,navitend,https://www.navitend.com/,"New Jersey-based navitend offers a range of managed services for business including managed security services, with emphasis on supporting small business and government.","navitend
Route 206
Stanhope, New Jersey 07874"
1719,RSM,https://rsmus.com/,"RSM is a global firm that provides a wide range of professional services in the security, compliance, tax, and risk area including a Virtual CISO offering.","RSM Headquarters
30 S Wacker Drive 
Chicago, IL 60606"
1720,Anomalix,https://www.anomalix.com/,Anomalix provides an identity and access management platform for enterprise and consumer use.,"Anomalix
222 Merchandise Mart Plaza
Suite 1212
Chicago, IL 60654"
1721,DXC Technology,https://www.dxc.technology/security,"DXC Technology is a global technology form offering a wide range of different products and services, including a managed security services capability.","DXC Technology
1775 Tysons Blvd
Tysons, VA 22102"
1722,Fujitsu,https://www.fujitsu.com/global/,"Fujitsu is a global corporation that includes managed security, security consulting, biometrics, and SOC-based security services for enterprise customers.","Fujitsu Headquarters
Shiodome City Center 1-5-2 
Higashi-Shimbashi, Minato-ku, Tokyo 105-7123"
1723,CSS,https://www.csscorp.com/,CSS is a large digital services company that includes managed security services in its enterprise portfolio.,"CSS Corp
Milipitas, California"
1724,CipherTechs,https://www.ciphertechs.com/,"CipherTechs provides a range of security services including MSSP, security consulting, offensive security, and audit.",
1725,CyberMaxx,https://www.cybermaxx.io/,CyberMaxx offers managed security services via its 24/7/365 security operations center.,
1726,N-Dimension,https://n-dimension.com/,"N-Dimension provides a range of security monitoring services, including vulnerability scanning and ICS/SCADA monitoring.",
1727,Owl Cyber Defense,https://owlcyberdefense.com,<p>ACQUIRED BY TRIDENT JAN-2021</p>,"<p><span style=""color: rgb(96, 96, 96);"">42 Old Ridgebury Road</span></p><p><span style=""color: rgb(96, 96, 96);"">Danbury, CT 06810</span></p>"
